,w,k,covg,min_cluster_size,max_cluster_distance,num_cluster_tp,num_cluster_fp,num_gene_tp,num_gene_fp,num_non_unique_entries
1717,22,23,30,15,40,26,4,771,13,0
1718,22,23,30,15,80,155,9,2919,16,0
1719,22,23,30,15,160,215,9,3770,15,0
1720,22,23,30,15,250,218,9,3822,13,0
1721,22,23,30,15,320,212,9,3830,14,0
1722,22,23,60,5,20,340,21,3388,26,0
1723,22,23,60,5,30,547,22,4016,24,0
1724,22,23,60,5,40,766,28,4335,24,0
1725,22,23,60,5,80,1231,39,4673,27,0
1726,22,23,60,5,160,1369,45,4701,23,0
1727,22,23,60,5,250,1389,47,4711,23,0
1728,22,23,60,5,320,1387,50,4710,21,0
1729,22,23,60,10,20,42,6,865,14,0
1730,22,23,60,10,30,76,6,1433,15,0
1731,22,23,60,10,40,150,8,2372,16,0
1732,22,23,60,10,80,476,13,4079,18,0
1733,22,23,60,10,160,602,11,4290,16,0
1734,22,23,60,10,250,613,11,4303,14,0
1735,22,23,60,10,320,613,12,4300,15,0
1736,22,23,60,15,20,11,4,446,12,0
1737,22,23,60,15,30,14,4,610,16,0
1738,22,23,60,15,40,42,4,951,16,0
1739,22,23,60,15,80,195,9,3322,13,0
1740,22,23,60,15,160,261,7,3899,15,0
1741,22,23,60,15,250,260,7,3919,13,0
1742,22,23,60,15,320,259,7,3922,14,0
1743,22,23,100,5,20,382,18,3535,25,0
1744,22,23,100,5,30,605,18,4158,22,0
1745,22,23,100,5,40,821,28,4419,26,0
1746,22,23,100,5,80,1309,44,4697,26,0
1747,22,23,100,5,160,1452,42,4739,23,0
1748,22,23,100,5,250,1453,54,4735,18,0
1749,22,23,100,5,320,1452,56,4732,19,0
1750,22,23,100,10,20,38,6,890,15,0
1751,22,23,100,10,30,76,7,1515,16,0
1752,22,23,100,10,40,155,8,2484,16,0
1753,22,23,100,10,80,529,14,4162,16,0
1754,22,23,100,10,160,643,12,4324,16,0
1755,22,23,100,10,250,647,14,4326,17,0
1756,22,23,100,10,320,649,14,4328,16,0
1757,22,23,100,15,20,11,4,459,14,0
1758,22,23,100,15,30,18,4,634,16,0
1759,22,23,100,15,40,34,5,996,16,0
1760,22,23,100,15,80,201,12,3461,15,0
1761,22,23,100,15,160,273,8,3941,14,0
1762,22,23,100,15,250,276,6,3949,13,0
1763,22,23,100,15,320,278,6,3949,15,0
1764,22,27,15,5,20,1224,71,4656,65,0
1765,22,27,15,5,30,1403,105,4778,67,0
1766,22,27,15,5,40,1500,118,4824,69,0
1767,22,27,15,5,80,1749,122,4924,59,0
1768,22,27,15,5,160,1825,124,4926,57,0
1769,22,27,15,5,250,1846,126,4919,56,0
1770,22,27,15,5,320,1831,124,4910,55,0
1771,22,27,15,10,20,295,23,3104,50,0
1772,22,27,15,10,30,431,29,3562,53,0
1773,22,27,15,10,40,501,27,3874,54,0
1774,22,27,15,10,80,790,35,4437,46,0
1775,22,27,15,10,160,885,35,4515,44,0
1776,22,27,15,10,250,886,33,4514,39,0
1777,22,27,15,10,320,893,35,4516,43,0
1778,22,27,15,15,20,96,6,1753,43,0
1779,22,27,15,15,30,144,9,2237,42,0
1780,22,27,15,15,40,187,8,2656,40,0
1781,22,27,15,15,80,352,10,3861,35,0
1782,22,27,15,15,160,429,12,4111,34,0
1783,22,27,15,15,250,434,12,4125,32,0
1784,22,27,15,15,320,433,12,4126,35,0
1785,22,27,30,5,20,173,9,2475,25,0
1786,22,27,30,5,30,249,10,3081,24,0
1787,22,27,30,5,40,337,9,3510,26,0
1788,22,27,30,5,80,704,15,4274,27,0
1789,22,27,30,5,160,909,19,4441,23,0
1790,22,27,30,5,250,930,19,4449,26,0
1791,22,27,30,5,320,925,19,4454,25,0
1792,22,27,30,10,20,23,4,585,12,0
1793,22,27,30,10,30,31,3,824,13,0
1794,22,27,30,10,40,45,4,1213,18,0
1795,22,27,30,10,80,237,6,3118,15,0
1796,22,27,30,10,160,352,7,3847,15,0
1797,22,27,30,10,250,372,6,3940,16,0
1798,22,27,30,10,320,371,6,3951,17,0
1799,22,27,30,15,20,10,5,310,3,0
1800,22,27,30,15,30,11,5,386,3,0
1801,22,27,30,15,40,15,5,526,10,0
1802,22,27,30,15,80,72,4,1925,13,0
1803,22,27,30,15,160,128,3,3285,13,0
1804,22,27,30,15,250,129,3,3477,14,0
1805,22,27,30,15,320,130,3,3500,15,0
1806,22,27,60,5,20,275,12,3091,22,0
1807,22,27,60,5,30,385,13,3680,20,0
1808,22,27,60,5,40,501,16,4001,21,0
1809,22,27,60,5,80,900,24,4502,22,0
1810,22,27,60,5,160,1092,31,4592,18,0
1811,22,27,60,5,250,1105,29,4596,19,0
1812,22,27,60,5,320,1106,26,4597,19,0
1813,22,27,60,10,20,30,7,732,13,0
1814,22,27,60,10,30,43,5,1068,17,0
1815,22,27,60,10,40,79,5,1553,15,0
1816,22,27,60,10,80,290,7,3550,12,0
1817,22,27,60,10,160,412,7,4078,14,0
1818,22,27,60,10,250,417,6,4104,15,0
1819,22,27,60,10,320,418,6,4104,17,0
1820,22,27,60,15,20,14,3,376,11,0
1821,22,27,60,15,30,19,3,470,16,0
1822,22,27,60,15,40,21,6,622,14,0
1823,22,27,60,15,80,90,5,2352,13,0
1824,22,27,60,15,160,153,5,3577,13,0
1825,22,27,60,15,250,155,5,3681,15,0
1826,22,27,60,15,320,157,5,3686,15,0
1827,22,27,100,5,20,292,15,3240,25,0
1828,22,27,100,5,30,414,14,3820,24,0
1829,22,27,100,5,40,531,13,4106,27,0
1830,22,27,100,5,80,974,23,4568,22,0
1831,22,27,100,5,160,1150,32,4631,17,0
1832,22,27,100,5,250,1159,32,4637,19,0
1833,22,27,100,5,320,1158,33,4634,12,0
1834,22,27,100,10,20,30,6,760,13,0
1835,22,27,100,10,30,46,5,1078,15,0
1836,22,27,100,10,40,73,4,1584,14,0
1837,22,27,100,10,80,309,8,3687,12,0
1838,22,27,100,10,160,447,7,4131,13,0
1839,22,27,100,10,250,450,7,4146,14,0
1840,22,27,100,10,320,454,7,4145,12,0
1841,22,27,100,15,20,12,3,387,12,0
1842,22,27,100,15,30,18,3,496,13,0
1843,22,27,100,15,40,19,3,646,12,0
1844,22,27,100,15,80,93,7,2484,9,0
1845,22,27,100,15,160,163,7,3664,11,0
1846,22,27,100,15,250,163,7,3727,11,0
1847,22,27,100,15,320,164,7,3733,12,0
1848,22,31,15,5,20,1060,76,4561,66,0
1849,22,31,15,5,30,1245,91,4684,65,0
1850,22,31,15,5,40,1292,87,4737,64,0
1851,22,31,15,5,80,1519,97,4854,70,0
1852,22,31,15,5,160,1613,106,4856,66,0
1853,22,31,15,5,250,1630,108,4853,61,0
1854,22,31,15,5,320,1619,110,4848,59,0
1855,22,31,15,10,20,282,20,2961,41,0
1856,22,31,15,10,30,363,26,3390,50,0
1857,22,31,15,10,40,404,23,3552,46,0
1858,22,31,15,10,80,642,32,4207,38,0
1859,22,31,15,10,160,734,33,4364,39,0
1860,22,31,15,10,250,738,33,4382,36,0
1861,22,31,15,10,320,746,34,4381,39,0
1862,22,31,15,15,20,91,8,1649,35,0
1863,22,31,15,15,30,119,7,2022,40,0
1864,22,31,15,15,40,147,7,2262,37,0
1865,22,31,15,15,80,263,11,3473,32,0
1866,22,31,15,15,160,325,11,3938,25,0
1867,22,31,15,15,250,329,11,3974,25,0
1868,22,31,15,15,320,326,13,3984,31,0
1869,22,31,30,5,20,129,10,2133,12,0
1870,22,31,30,5,30,179,10,2671,15,0
1871,22,31,30,5,40,204,8,2911,13,0
1872,22,31,30,5,80,468,11,3879,12,0
1873,22,31,30,5,160,647,12,4159,10,0
1874,22,31,30,5,250,685,12,4200,8,0
1875,22,31,30,5,320,686,12,4189,8,0
1876,22,31,30,10,20,20,5,492,4,0
1877,22,31,30,10,30,26,6,629,9,0
1878,22,31,30,10,40,32,5,799,7,0
1879,22,31,30,10,80,121,8,2273,3,0
1880,22,31,30,10,160,218,8,3338,4,0
1881,22,31,30,10,250,222,8,3561,6,0
1882,22,31,30,10,320,225,8,3588,5,0
1883,22,31,30,15,20,7,2,255,3,0
1884,22,31,30,15,30,9,2,321,1,0
1885,22,31,30,15,40,10,2,368,1,0
1886,22,31,30,15,80,34,6,1171,4,0
1887,22,31,30,15,160,70,7,2579,5,0
1888,22,31,30,15,250,71,5,2982,6,0
1889,22,31,30,15,320,70,5,3035,4,0
1890,22,31,60,5,20,194,11,2752,10,0
1891,22,31,60,5,30,256,9,3268,14,0
1892,22,31,60,5,40,302,9,3526,13,0
1893,22,31,60,5,80,616,15,4230,15,0
1894,22,31,60,5,160,812,17,4421,12,0
1895,22,31,60,5,250,829,15,4439,12,0
1896,22,31,60,5,320,829,15,4433,11,0
1897,22,31,60,10,20,27,4,621,9,0
1898,22,31,60,10,30,39,6,820,5,0
1899,22,31,60,10,40,45,5,996,5,0
1900,22,31,60,10,80,145,7,2748,5,0
1901,22,31,60,10,160,260,8,3717,5,0
1902,22,31,60,10,250,268,8,3850,7,0
1903,22,31,60,10,320,266,8,3856,7,0
1904,22,31,60,15,20,10,2,315,2,0
1905,22,31,60,15,30,13,2,401,8,0
1906,22,31,60,15,40,15,2,455,9,0
1907,22,31,60,15,80,44,5,1432,6,0
1908,22,31,60,15,160,87,7,2960,5,0
1909,22,31,60,15,250,93,7,3277,5,0
1910,22,31,60,15,320,93,7,3315,5,0
1911,22,31,100,5,20,208,14,2868,13,0
1912,22,31,100,5,30,280,12,3412,11,0
1913,22,31,100,5,40,343,13,3663,15,0
1914,22,31,100,5,80,660,18,4314,17,0
1915,22,31,100,5,160,845,18,4463,12,0
1916,22,31,100,5,250,859,17,4475,11,0
1917,22,31,100,5,320,865,17,4474,8,0
1918,22,31,100,10,20,29,7,647,7,0
1919,22,31,100,10,30,36,6,849,5,0
1920,22,31,100,10,40,41,6,1040,5,0
1921,22,31,100,10,80,155,10,2876,5,0
1922,22,31,100,10,160,280,9,3821,5,0
1923,22,31,100,10,250,290,9,3913,7,0
1924,22,31,100,10,320,290,9,3918,5,0
1925,22,31,100,15,20,11,3,337,3,0
1926,22,31,100,15,30,13,2,423,9,0
1927,22,31,100,15,40,13,2,462,8,0
1928,22,31,100,15,80,42,5,1472,5,0
1929,22,31,100,15,160,82,9,3136,5,0
1930,22,31,100,15,250,84,8,3397,4,0
1931,22,31,100,15,320,85,8,3412,5,0
1932,26,27,15,5,20,739,42,4185,71,0
1933,26,27,15,5,30,1105,84,4604,74,0
1934,26,27,15,5,40,1191,75,4660,66,0
1935,26,27,15,5,80,1483,97,4824,68,0
1936,26,27,15,5,160,1583,101,4851,65,0
1937,26,27,15,5,250,1601,104,4851,60,0
1938,26,27,15,5,320,1594,105,4853,63,0
1939,26,27,15,10,20,134,14,2084,47,0
1940,26,27,15,10,30,289,16,3083,47,0
1941,26,27,15,10,40,346,17,3390,43,0
1942,26,27,15,10,80,565,21,4192,40,0
1943,26,27,15,10,160,667,21,4349,42,0
1944,26,27,15,10,250,676,22,4356,39,0
1945,26,27,15,10,320,677,23,4354,39,0
1946,26,27,15,15,20,47,7,1102,39,0
1947,26,27,15,15,30,99,8,1729,37,0
1948,26,27,15,15,40,117,7,2063,37,0
1949,26,27,15,15,80,221,8,3485,33,0
1950,26,27,15,15,160,270,7,3890,30,0
1951,26,27,15,15,250,275,8,3914,28,0
1952,26,27,15,15,320,275,7,3915,33,0
1953,26,27,30,5,20,67,7,1256,21,0
1954,26,27,30,5,30,148,7,2386,27,0
1955,26,27,30,5,40,186,11,2782,21,0
1956,26,27,30,5,80,500,13,3932,20,0
1957,26,27,30,5,160,689,16,4248,25,0
1958,26,27,30,5,250,707,16,4262,26,0
1959,26,27,30,5,320,708,18,4264,25,0
1960,26,27,30,10,20,13,5,348,12,0
1961,26,27,30,10,30,19,5,565,12,0
1962,26,27,30,10,40,30,4,724,14,0
1963,26,27,30,10,80,121,4,2393,15,0
1964,26,27,30,10,160,215,6,3512,11,0
1965,26,27,30,10,250,225,5,3679,16,0
1966,26,27,30,10,320,230,5,3705,17,0
1967,26,27,30,15,20,8,5,155,0,0
1968,26,27,30,15,30,9,5,295,3,0
1969,26,27,30,15,40,9,5,357,3,0
1970,26,27,30,15,80,31,3,1231,6,0
1971,26,27,30,15,160,69,3,2778,12,0
1972,26,27,30,15,250,68,3,3099,6,0
1973,26,27,30,15,320,70,3,3129,13,0
1974,26,27,60,5,20,113,10,1692,22,0
1975,26,27,60,5,30,233,11,2949,18,0
1976,26,27,60,5,40,294,13,3380,19,0
1977,26,27,60,5,80,635,19,4241,23,0
1978,26,27,60,5,160,848,21,4449,22,0
1979,26,27,60,5,250,861,22,4467,21,0
1980,26,27,60,5,320,863,22,4469,24,0
1981,26,27,60,10,20,18,6,431,14,0
1982,26,27,60,10,30,26,6,715,14,0
1983,26,27,60,10,40,36,6,941,11,0
1984,26,27,60,10,80,156,6,2888,13,0
1985,26,27,60,10,160,267,6,3810,11,0
1986,26,27,60,10,250,273,5,3897,12,0
1987,26,27,60,10,320,274,5,3902,13,0
1988,26,27,60,15,20,9,5,208,7,0
1989,26,27,60,15,30,10,5,364,8,0
1990,26,27,60,15,40,15,6,443,10,0
1991,26,27,60,15,80,39,4,1523,10,0
1992,26,27,60,15,160,79,5,3147,12,0
1993,26,27,60,15,250,80,4,3354,12,0
1994,26,27,60,15,320,80,4,3369,12,0
1995,26,27,100,5,20,129,11,1776,22,0
1996,26,27,100,5,30,253,13,3111,21,0
1997,26,27,100,5,40,312,16,3533,22,0
1998,26,27,100,5,80,695,19,4344,26,0
1999,26,27,100,5,160,900,26,4503,20,0
2000,26,27,100,5,250,912,28,4515,21,0
2001,26,27,100,5,320,916,28,4517,20,0
2002,26,27,100,10,20,16,5,459,14,0
2003,26,27,100,10,30,28,6,736,13,0
2004,26,27,100,10,40,32,8,981,16,0
2005,26,27,100,10,80,158,8,3021,13,0
2006,26,27,100,10,160,275,7,3891,16,0
2007,26,27,100,10,250,282,6,3942,15,0
2008,26,27,100,10,320,283,6,3946,16,0
2009,26,27,100,15,20,9,5,223,10,0
2010,26,27,100,15,30,10,5,376,9,0
2011,26,27,100,15,40,11,4,450,9,0
2012,26,27,100,15,80,41,5,1581,10,0
2013,26,27,100,15,160,80,5,3291,12,0
2014,26,27,100,15,250,83,5,3442,6,0
2015,26,27,100,15,320,82,5,3452,12,0
2016,26,31,15,5,20,650,51,4064,59,0
2017,26,31,15,5,30,975,78,4479,63,0
2018,26,31,15,5,40,1001,78,4521,61,0
2019,26,31,15,5,80,1247,83,4728,62,0
2020,26,31,15,5,160,1372,87,4754,59,0
2021,26,31,15,5,250,1377,92,4745,54,0
2022,26,31,15,5,320,1378,93,4742,55,0
2023,26,31,15,10,20,132,8,1966,41,0
2024,26,31,15,10,30,237,13,2859,38,0
2025,26,31,15,10,40,261,15,3044,37,0
2026,26,31,15,10,80,446,23,3924,41,0
2027,26,31,15,10,160,545,26,4195,37,0
2028,26,31,15,10,250,540,22,4223,36,0
2029,26,31,15,10,320,545,22,4225,37,0
2030,26,31,15,15,20,55,8,976,30,0
2031,26,31,15,15,30,81,10,1566,28,0
2032,26,31,15,15,40,102,10,1720,32,0
2033,26,31,15,15,80,176,11,2988,35,0
2034,26,31,15,15,160,214,10,3673,30,0
2035,26,31,15,15,250,222,10,3744,27,0
2036,26,31,15,15,320,220,10,3749,29,0
2037,26,31,30,5,20,51,4,1057,10,0
2038,26,31,30,5,30,104,8,1937,13,0
2039,26,31,30,5,40,131,6,2180,12,0
2040,26,31,30,5,80,308,8,3412,6,0
2041,26,31,30,5,160,475,13,3871,13,0
2042,26,31,30,5,250,506,12,3937,11,0
2043,26,31,30,5,320,509,12,3952,11,0
2044,26,31,30,10,20,12,4,294,3,0
2045,26,31,30,10,30,19,7,436,7,0
2046,26,31,30,10,40,18,5,508,7,0
2047,26,31,30,10,80,66,8,1566,9,0
2048,26,31,30,10,160,134,11,2858,7,0
2049,26,31,30,10,250,136,9,3159,6,0
2050,26,31,30,10,320,137,10,3215,7,0
2051,26,31,30,15,20,7,3,116,1,0
2052,26,31,30,15,30,7,4,214,2,0
2053,26,31,30,15,40,7,4,250,1,0
2054,26,31,30,15,80,16,4,678,10,0
2055,26,31,30,15,160,36,6,1941,5,0
2056,26,31,30,15,250,41,6,2491,5,0
2057,26,31,30,15,320,41,4,2600,9,0
2058,26,31,60,5,20,80,6,1445,11,0
2059,26,31,60,5,30,152,8,2494,8,0
2060,26,31,60,5,40,171,8,2772,6,0
2061,26,31,60,5,80,411,12,3866,8,0
2062,26,31,60,5,160,588,12,4194,11,0
2063,26,31,60,5,250,608,12,4237,12,0
2064,26,31,60,5,320,616,13,4240,11,0
2065,26,31,60,10,20,16,4,379,4,0
2066,26,31,60,10,30,26,6,570,7,0
2067,26,31,60,10,40,29,6,640,7,0
2068,26,31,60,10,80,84,5,1968,5,0
2069,26,31,60,10,160,159,7,3322,6,0
2070,26,31,60,10,250,167,7,3541,6,0
2071,26,31,60,10,320,165,7,3578,4,0
2072,26,31,60,15,20,8,3,158,2,0
2073,26,31,60,15,30,9,4,283,6,0
2074,26,31,60,15,40,9,4,320,5,0
2075,26,31,60,15,80,23,4,859,7,0
2076,26,31,60,15,160,49,8,2374,7,0
2077,26,31,60,15,250,52,7,2874,6,0
2078,26,31,60,15,320,52,7,2932,6,0
2079,26,31,100,5,20,82,5,1496,8,0
2080,26,31,100,5,30,165,5,2647,7,0
2081,26,31,100,5,40,188,7,2914,8,0
2082,26,31,100,5,80,450,9,3971,9,0
2083,26,31,100,5,160,648,12,4277,10,0
2084,26,31,100,5,250,675,11,4309,8,0
2085,26,31,100,5,320,675,11,4314,8,0
2086,26,31,100,10,20,15,4,389,2,0
2087,26,31,100,10,30,23,5,594,9,0
2088,26,31,100,10,40,26,4,682,8,0
2089,26,31,100,10,80,86,8,2074,5,0
2090,26,31,100,10,160,169,8,3457,5,0
2091,26,31,100,10,250,179,7,3641,5,0
2092,26,31,100,10,320,178,7,3671,4,0
2093,26,31,100,15,20,9,4,164,2,0
2094,26,31,100,15,30,9,4,296,6,0
2095,26,31,100,15,40,10,3,329,5,0
2096,26,31,100,15,80,24,5,862,5,0
2097,26,31,100,15,160,44,4,2523,6,0
2098,26,31,100,15,250,50,4,3003,5,0
2099,26,31,100,15,320,50,4,3063,4,0
