,w,k,covg,min_cluster_size,max_cluster_distance,num_cluster_tp,num_cluster_fp,num_gene_tp,num_gene_fp,num_non_unique_entries
1722,22,23,60,5,20,322,0,3370,1,82
1723,22,23,60,5,30,527,0,3999,1,82
1724,22,23,60,5,40,741,0,4318,1,93
1725,22,23,60,5,80,1193,0,4656,1,120
1726,22,23,60,5,160,1327,0,4688,1,122
1727,22,23,60,5,250,1344,0,4697,1,128
1728,22,23,60,5,320,1340,0,4695,1,132
1729,22,23,60,10,20,37,0,859,1,30
1730,22,23,60,10,30,71,0,1424,1,34
1731,22,23,60,10,40,144,0,2363,1,38
1732,22,23,60,10,80,464,0,4067,1,54
1733,22,23,60,10,160,591,0,4281,1,46
1734,22,23,60,10,250,603,0,4295,1,42
1735,22,23,60,10,320,602,0,4291,1,46
1736,22,23,60,15,20,9,1,440,1,22
1737,22,23,60,15,30,12,1,602,1,28
1738,22,23,60,15,40,39,0,943,1,30
1739,22,23,60,15,80,188,0,3314,1,36
1740,22,23,60,15,160,255,0,3891,1,35
1741,22,23,60,15,250,254,0,3912,1,32
1742,22,23,60,15,320,253,0,3914,1,34
1743,22,23,100,5,20,367,0,3518,2,73
1744,22,23,100,5,30,589,0,4143,1,70
1745,22,23,100,5,40,795,0,4402,1,96
1746,22,23,100,5,80,1268,0,4679,1,128
1747,22,23,100,5,160,1414,0,4725,2,115
1748,22,23,100,5,250,1402,0,4719,1,138
1749,22,23,100,5,320,1399,0,4715,1,144
1750,22,23,100,10,20,33,0,882,1,33
1751,22,23,100,10,30,70,0,1505,1,38
1752,22,23,100,10,40,148,0,2474,1,40
1753,22,23,100,10,80,516,0,4152,1,52
1754,22,23,100,10,160,631,0,4315,1,48
1755,22,23,100,10,250,634,0,4317,2,51
1756,22,23,100,10,320,635,0,4318,1,53
1757,22,23,100,15,20,8,0,451,1,28
1758,22,23,100,15,30,15,0,627,1,29
1759,22,23,100,15,40,30,0,988,1,32
1760,22,23,100,15,80,191,0,3452,1,45
1761,22,23,100,15,160,266,0,3934,1,35
1762,22,23,100,15,250,270,0,3942,1,31
1763,22,23,100,15,320,272,0,3941,1,34
1764,22,27,15,5,20,1162,0,4607,3,244
1765,22,27,15,5,30,1316,0,4726,3,308
1766,22,27,15,5,40,1403,0,4770,3,335
1767,22,27,15,5,80,1645,0,4881,3,325
1768,22,27,15,5,160,1716,0,4885,2,329
1769,22,27,15,5,250,1736,0,4876,2,333
1770,22,27,15,5,320,1722,0,4869,2,327
1771,22,27,15,10,20,276,0,3068,3,125
1772,22,27,15,10,30,406,0,3524,3,142
1773,22,27,15,10,40,478,0,3835,3,140
1774,22,27,15,10,80,758,0,4408,3,139
1775,22,27,15,10,160,853,0,4487,2,137
1776,22,27,15,10,250,856,0,4490,3,123
1777,22,27,15,10,320,861,0,4488,2,136
1778,22,27,15,15,20,92,0,1720,0,86
1779,22,27,15,15,30,137,0,2206,0,89
1780,22,27,15,15,40,181,0,2626,0,84
1781,22,27,15,15,80,343,0,3836,0,79
1782,22,27,15,15,160,419,0,4088,2,77
1783,22,27,15,15,250,424,0,4104,3,72
1784,22,27,15,15,320,423,0,4102,2,79
1785,22,27,30,5,20,166,0,2459,0,57
1786,22,27,30,5,30,241,0,3066,0,57
1787,22,27,30,5,40,330,0,3493,0,59
1788,22,27,30,5,80,690,0,4257,0,73
1789,22,27,30,5,160,891,0,4427,0,74
1790,22,27,30,5,250,912,0,4433,0,79
1791,22,27,30,5,320,907,0,4439,0,77
1792,22,27,30,10,20,20,0,579,0,25
1793,22,27,30,10,30,29,0,818,0,24
1794,22,27,30,10,40,42,0,1202,0,36
1795,22,27,30,10,80,232,0,3109,0,35
1796,22,27,30,10,160,346,0,3838,0,37
1797,22,27,30,10,250,367,0,3930,0,37
1798,22,27,30,10,320,366,0,3940,0,39
1799,22,27,30,15,20,7,0,307,0,14
1800,22,27,30,15,30,8,0,383,0,14
1801,22,27,30,15,40,12,0,522,0,22
1802,22,27,30,15,80,69,0,1918,0,27
1803,22,27,30,15,160,126,0,3278,0,25
1804,22,27,30,15,250,127,0,3469,0,27
1805,22,27,30,15,320,128,0,3491,0,29
1806,22,27,60,5,20,264,0,3075,0,61
1807,22,27,60,5,30,374,0,3666,0,58
1808,22,27,60,5,40,487,0,3987,0,65
1809,22,27,60,5,80,878,0,4487,0,83
1810,22,27,60,5,160,1063,0,4580,0,90
1811,22,27,60,5,250,1078,0,4583,0,88
1812,22,27,60,5,320,1081,0,4584,0,83
1813,22,27,60,10,20,25,0,725,0,32
1814,22,27,60,10,30,39,0,1058,0,36
1815,22,27,60,10,40,75,0,1544,0,33
1816,22,27,60,10,80,284,0,3544,0,31
1817,22,27,60,10,160,406,0,4071,0,34
1818,22,27,60,10,250,412,0,4095,0,35
1819,22,27,60,10,320,413,0,4094,0,38
1820,22,27,60,15,20,12,0,371,0,21
1821,22,27,60,15,30,17,0,460,0,31
1822,22,27,60,15,40,17,0,614,0,32
1823,22,27,60,15,80,86,0,2345,0,29
1824,22,27,60,15,160,149,0,3570,0,29
1825,22,27,60,15,250,151,0,3672,0,33
1826,22,27,60,15,320,153,0,3678,0,32
1827,22,27,100,5,20,279,0,3223,1,69
1828,22,27,100,5,30,402,0,3806,1,63
1829,22,27,100,5,40,520,0,4089,1,67
1830,22,27,100,5,80,954,0,4553,0,80
1831,22,27,100,5,160,1123,0,4620,0,87
1832,22,27,100,5,250,1133,0,4624,0,90
1833,22,27,100,5,320,1131,0,4622,0,84
1834,22,27,100,10,20,26,0,753,0,30
1835,22,27,100,10,30,42,0,1069,0,33
1836,22,27,100,10,40,70,0,1575,0,30
1837,22,27,100,10,80,302,0,3680,0,34
1838,22,27,100,10,160,441,0,4124,0,33
1839,22,27,100,10,250,445,0,4138,0,34
1840,22,27,100,10,320,449,0,4139,0,30
1841,22,27,100,15,20,10,0,380,0,24
1842,22,27,100,15,30,16,0,488,0,26
1843,22,27,100,15,40,17,0,639,0,24
1844,22,27,100,15,80,87,0,2480,0,26
1845,22,27,100,15,160,157,0,3659,0,29
1846,22,27,100,15,250,158,0,3721,0,29
1847,22,27,100,15,320,159,0,3727,0,30
1848,22,31,15,5,20,991,0,4512,3,257
1849,22,31,15,5,30,1166,0,4637,3,279
1850,22,31,15,5,40,1214,0,4688,3,275
1851,22,31,15,5,80,1434,0,4801,3,302
1852,22,31,15,5,160,1521,0,4806,3,311
1853,22,31,15,5,250,1535,0,4808,2,307
1854,22,31,15,5,320,1522,0,4804,3,307
1855,22,31,15,10,20,267,0,2930,1,106
1856,22,31,15,10,30,344,0,3351,1,133
1857,22,31,15,10,40,386,0,3516,1,122
1858,22,31,15,10,80,616,0,4179,1,123
1859,22,31,15,10,160,708,0,4335,1,126
1860,22,31,15,10,250,711,0,4356,1,121
1861,22,31,15,10,320,719,0,4354,2,125
1862,22,31,15,15,20,86,0,1619,0,78
1863,22,31,15,15,30,114,0,1988,0,86
1864,22,31,15,15,40,142,0,2230,0,81
1865,22,31,15,15,80,255,0,3443,0,81
1866,22,31,15,15,160,316,0,3918,0,65
1867,22,31,15,15,250,320,0,3955,1,63
1868,22,31,15,15,320,316,0,3961,2,75
1869,22,31,30,5,20,121,0,2123,0,40
1870,22,31,30,5,30,171,0,2659,0,45
1871,22,31,30,5,40,197,0,2900,0,39
1872,22,31,30,5,80,459,0,3869,0,42
1873,22,31,30,5,160,637,0,4149,0,42
1874,22,31,30,5,250,675,0,4192,0,38
1875,22,31,30,5,320,676,0,4181,0,38
1876,22,31,30,10,20,17,0,488,0,16
1877,22,31,30,10,30,22,0,622,0,26
1878,22,31,30,10,40,29,0,792,0,22
1879,22,31,30,10,80,115,0,2270,0,20
1880,22,31,30,10,160,212,0,3334,0,22
1881,22,31,30,10,250,216,0,3555,0,26
1882,22,31,30,10,320,219,0,3583,0,24
1883,22,31,30,15,20,6,0,252,0,9
1884,22,31,30,15,30,8,0,320,0,5
1885,22,31,30,15,40,9,0,367,0,5
1886,22,31,30,15,80,30,0,1168,0,17
1887,22,31,30,15,160,65,0,2574,0,22
1888,22,31,30,15,250,68,0,2976,0,20
1889,22,31,30,15,320,67,0,3031,0,16
1890,22,31,60,5,20,185,0,2742,0,40
1891,22,31,60,5,30,248,0,3256,0,43
1892,22,31,60,5,40,294,0,3515,0,41
1893,22,31,60,5,80,602,0,4218,0,56
1894,22,31,60,5,160,796,0,4409,0,57
1895,22,31,60,5,250,815,0,4427,0,53
1896,22,31,60,5,320,815,0,4422,0,51
1897,22,31,60,10,20,24,0,613,0,24
1898,22,31,60,10,30,35,0,815,0,20
1899,22,31,60,10,40,41,0,991,0,19
1900,22,31,60,10,80,139,0,2743,0,23
1901,22,31,60,10,160,254,0,3712,0,24
1902,22,31,60,10,250,262,0,3843,0,28
1903,22,31,60,10,320,260,0,3849,0,28
1904,22,31,60,15,20,9,0,313,0,7
1905,22,31,60,15,30,12,0,396,0,16
1906,22,31,60,15,40,14,0,449,0,18
1907,22,31,60,15,80,41,0,1426,0,20
1908,22,31,60,15,160,82,0,2955,0,22
1909,22,31,60,15,250,88,0,3272,0,22
1910,22,31,60,15,320,88,0,3310,0,22
1911,22,31,100,5,20,196,0,2858,1,48
1912,22,31,100,5,30,270,0,3402,1,42
1913,22,31,100,5,40,332,0,3651,1,50
1914,22,31,100,5,80,644,0,4300,0,65
1915,22,31,100,5,160,829,0,4452,0,57
1916,22,31,100,5,250,844,0,4464,0,54
1917,22,31,100,5,320,850,0,4466,0,48
1918,22,31,100,10,20,24,0,641,0,25
1919,22,31,100,10,30,32,0,845,0,19
1920,22,31,100,10,40,37,0,1035,0,20
1921,22,31,100,10,80,147,0,2871,0,28
1922,22,31,100,10,160,273,0,3816,0,26
1923,22,31,100,10,250,283,0,3906,0,30
1924,22,31,100,10,320,283,0,3913,0,26
1925,22,31,100,15,20,9,0,334,0,11
1926,22,31,100,15,30,12,0,417,0,18
1927,22,31,100,15,40,12,0,456,0,17
1928,22,31,100,15,80,38,0,1467,0,19
1929,22,31,100,15,160,75,0,3131,0,26
1930,22,31,100,15,250,78,0,3393,0,22
1931,22,31,100,15,320,79,0,3407,0,24
1932,26,27,15,5,20,707,2,4132,4,192
1933,26,27,15,5,30,1035,0,4547,2,283
1934,26,27,15,5,40,1127,2,4611,3,249
1935,26,27,15,5,80,1398,0,4773,2,299
1936,26,27,15,5,160,1493,0,4801,2,304
1937,26,27,15,5,250,1508,0,4805,2,301
1938,26,27,15,5,320,1502,0,4804,2,307
1939,26,27,15,10,20,125,0,2047,0,107
1940,26,27,15,10,30,278,0,3046,1,110
1941,26,27,15,10,40,334,0,3356,1,105
1942,26,27,15,10,80,549,0,4160,1,108
1943,26,27,15,10,160,650,0,4315,1,113
1944,26,27,15,10,250,658,0,4328,3,104
1945,26,27,15,10,320,658,0,4325,2,108
1946,26,27,15,15,20,42,0,1072,0,81
1947,26,27,15,15,30,93,0,1701,0,79
1948,26,27,15,15,40,112,0,2035,0,77
1949,26,27,15,15,80,215,0,3460,0,72
1950,26,27,15,15,160,264,0,3870,1,62
1951,26,27,15,15,250,269,0,3893,1,62
1952,26,27,15,15,320,269,0,3893,2,66
1953,26,27,30,5,20,62,0,1243,0,46
1954,26,27,30,5,30,143,0,2369,0,56
1955,26,27,30,5,40,179,0,2770,0,51
1956,26,27,30,5,80,490,0,3921,0,54
1957,26,27,30,5,160,676,0,4232,0,70
1958,26,27,30,5,250,694,0,4245,0,72
1959,26,27,30,5,320,693,0,4248,0,74
1960,26,27,30,10,20,10,0,343,0,25
1961,26,27,30,10,30,16,0,558,0,27
1962,26,27,30,10,40,27,0,715,0,30
1963,26,27,30,10,80,118,0,2383,0,32
1964,26,27,30,10,160,210,0,3506,0,28
1965,26,27,30,10,250,221,0,3668,0,36
1966,26,27,30,10,320,226,0,3694,0,37
1967,26,27,30,15,20,5,0,155,0,8
1968,26,27,30,15,30,6,0,292,0,14
1969,26,27,30,15,40,6,0,354,0,14
1970,26,27,30,15,80,29,0,1225,0,17
1971,26,27,30,15,160,67,0,2772,0,23
1972,26,27,30,15,250,66,0,3093,0,17
1973,26,27,30,15,320,68,0,3121,0,26
1974,26,27,60,5,20,105,0,1678,0,54
1975,26,27,60,5,30,224,0,2938,0,49
1976,26,27,60,5,40,285,0,3368,0,53
1977,26,27,60,5,80,620,0,4226,0,72
1978,26,27,60,5,160,831,0,4433,0,76
1979,26,27,60,5,250,843,0,4452,0,76
1980,26,27,60,5,320,845,0,4455,0,78
1981,26,27,60,10,20,14,0,425,0,30
1982,26,27,60,10,30,22,0,708,0,31
1983,26,27,60,10,40,31,0,936,0,27
1984,26,27,60,10,80,151,0,2880,0,32
1985,26,27,60,10,160,262,0,3804,0,28
1986,26,27,60,10,250,269,0,3890,0,28
1987,26,27,60,10,320,270,0,3895,0,29
1988,26,27,60,15,20,6,0,206,0,17
1989,26,27,60,15,30,7,0,361,0,19
1990,26,27,60,15,40,10,0,438,0,26
1991,26,27,60,15,80,36,0,1518,0,22
1992,26,27,60,15,160,75,0,3141,0,27
1993,26,27,60,15,250,77,0,3348,0,25
1994,26,27,60,15,320,77,0,3363,0,25
1995,26,27,100,5,20,120,0,1763,0,55
1996,26,27,100,5,30,243,0,3097,0,58
1997,26,27,100,5,40,301,0,3518,0,64
1998,26,27,100,5,80,680,0,4326,0,78
1999,26,27,100,5,160,880,0,4489,0,80
2000,26,27,100,5,250,890,0,4500,0,86
2001,26,27,100,5,320,894,0,4503,0,84
2002,26,27,100,10,20,13,0,452,0,29
2003,26,27,100,10,30,24,0,730,0,29
2004,26,27,100,10,40,27,0,972,0,38
2005,26,27,100,10,80,152,0,3013,0,35
2006,26,27,100,10,160,270,0,3881,0,38
2007,26,27,100,10,250,278,0,3932,0,35
2008,26,27,100,10,320,279,0,3936,0,36
2009,26,27,100,15,20,6,0,220,0,21
2010,26,27,100,15,30,7,0,372,0,21
2011,26,27,100,15,40,8,0,446,0,20
2012,26,27,100,15,80,37,0,1576,0,24
2013,26,27,100,15,160,76,0,3284,0,28
2014,26,27,100,15,250,80,0,3436,0,20
2015,26,27,100,15,320,79,0,3445,0,27
2016,26,31,15,5,20,603,0,4021,2,198
2017,26,31,15,5,30,909,0,4436,3,247
2018,26,31,15,5,40,934,0,4477,3,247
2019,26,31,15,5,80,1177,0,4683,3,257
2020,26,31,15,5,160,1295,0,4710,2,265
2021,26,31,15,5,250,1295,0,4707,2,264
2022,26,31,15,5,320,1295,0,4705,2,266
2023,26,31,15,10,20,126,0,1934,0,87
2024,26,31,15,10,30,227,0,2830,0,90
2025,26,31,15,10,40,249,0,3016,0,92
2026,26,31,15,10,80,427,0,3894,0,113
2027,26,31,15,10,160,523,0,4167,0,113
2028,26,31,15,10,250,521,0,4198,1,101
2029,26,31,15,10,320,526,0,4200,2,101
2030,26,31,15,15,20,50,0,950,0,69
2031,26,31,15,15,30,74,0,1542,0,69
2032,26,31,15,15,40,95,0,1692,0,77
2033,26,31,15,15,80,169,0,2959,0,82
2034,26,31,15,15,160,207,0,3650,0,70
2035,26,31,15,15,250,215,0,3723,0,65
2036,26,31,15,15,320,213,0,3727,1,67
2037,26,31,30,5,20,48,0,1047,0,27
2038,26,31,30,5,30,98,0,1924,0,40
2039,26,31,30,5,40,126,0,2168,0,35
2040,26,31,30,5,80,302,0,3406,0,26
2041,26,31,30,5,160,465,0,3858,0,49
2042,26,31,30,5,250,497,0,3926,0,43
2043,26,31,30,5,320,500,0,3941,0,43
2044,26,31,30,10,20,9,0,291,0,13
2045,26,31,30,10,30,14,0,429,0,26
2046,26,31,30,10,40,14,0,502,0,22
2047,26,31,30,10,80,60,0,1557,0,32
2048,26,31,30,10,160,126,0,2851,0,33
2049,26,31,30,10,250,130,0,3153,0,27
2050,26,31,30,10,320,130,0,3208,0,31
2051,26,31,30,15,20,5,0,115,0,7
2052,26,31,30,15,30,4,0,213,0,10
2053,26,31,30,15,40,4,0,249,0,9
2054,26,31,30,15,80,13,0,669,0,26
2055,26,31,30,15,160,32,0,1936,0,20
2056,26,31,30,15,250,37,0,2486,0,20
2057,26,31,30,15,320,38,0,2591,0,25
2058,26,31,60,5,20,75,0,1435,0,32
2059,26,31,60,5,30,146,0,2486,0,30
2060,26,31,60,5,40,165,0,2766,0,26
2061,26,31,60,5,80,402,0,3858,0,37
2062,26,31,60,5,160,578,0,4183,0,44
2063,26,31,60,5,250,598,0,4225,0,46
2064,26,31,60,5,320,605,0,4229,0,46
2065,26,31,60,10,20,13,0,375,0,15
2066,26,31,60,10,30,22,0,563,0,24
2067,26,31,60,10,40,25,0,633,0,24
2068,26,31,60,10,80,80,0,1963,0,19
2069,26,31,60,10,160,154,0,3316,0,24
2070,26,31,60,10,250,162,0,3535,0,24
2071,26,31,60,10,320,160,0,3574,0,20
2072,26,31,60,15,20,6,0,156,0,9
2073,26,31,60,15,30,6,0,278,0,18
2074,26,31,60,15,40,6,0,315,0,17
2075,26,31,60,15,80,20,0,852,0,21
2076,26,31,60,15,160,43,0,2367,0,28
2077,26,31,60,15,250,47,0,2868,0,24
2078,26,31,60,15,320,47,0,2926,0,24
2079,26,31,100,5,20,78,0,1489,0,24
2080,26,31,100,5,30,161,0,2640,0,23
2081,26,31,100,5,40,182,0,2906,0,29
2082,26,31,100,5,80,443,0,3962,0,34
2083,26,31,100,5,160,638,0,4267,0,42
2084,26,31,100,5,250,666,0,4301,0,36
2085,26,31,100,5,320,666,0,4306,0,36
2086,26,31,100,10,20,12,0,387,0,11
2087,26,31,100,10,30,19,0,586,0,26
2088,26,31,100,10,40,23,0,674,0,23
2089,26,31,100,10,80,80,0,2069,0,24
2090,26,31,100,10,160,163,0,3452,0,24
2091,26,31,100,10,250,174,0,3636,0,22
2092,26,31,100,10,320,173,0,3667,0,20
2093,26,31,100,15,20,6,0,162,0,11
2094,26,31,100,15,30,6,0,290,0,19
2095,26,31,100,15,40,8,0,324,0,15
2096,26,31,100,15,80,20,0,857,0,19
2097,26,31,100,15,160,41,0,2517,0,19
2098,26,31,100,15,250,47,0,2998,0,17
2099,26,31,100,15,320,47,0,3059,0,15
